Date,Price,Open,High,Low,Vol.,Change %
24-Apr-13,84.99,85.31,86.54,83.6,-,-0.20%
23-Apr-13,85.16,88.73,94.11,84.54,-,-6.32%
22-Apr-13,90.91,95.22,97.14,89.96,-,-4.83%
19-Apr-13,95.52,105.61,105.96,93.51,-,-11.27%
18-Apr-13,107.65,104.43,110.91,103.89,-,2.27%
17-Apr-13,105.26,93.71,107.35,93.15,-,19.36%
16-Apr-13,88.19,93.47,96.06,87.66,-,-15.70%
15-Apr-13,104.62,84.39,104.99,83.54,-,26.98%
12-Apr-13,82.39,83.82,86.09,82,-,-1.18%
11-Apr-13,83.37,81.23,85.39,78.97,-,0.75%
10-Apr-13,82.75,84.3,84.53,80.73,-,0.87%
9-Apr-13,82.04,81.48,82.8,80.14,-,-0.10%
8-Apr-13,82.12,85.36,86.45,81.48,-,-2.81%
5-Apr-13,84.49,88.53,89.25,83.91,-,1.65%
4-Apr-13,83.12,84.06,87.67,82.63,-,-2.48%
3-Apr-13,85.23,79.84,85.29,79.69,-,5.89%
2-Apr-13,80.49,83.03,83.39,80.05,-,-4.44%
1-Apr-13,84.23,85.76,86.02,83.81,-,1.24%
28-Mar-13,83.2,84.39,85.56,83.08,-,-2.48%
27-Mar-13,85.32,87.04,87.88,84.45,-,0.21%
26-Mar-13,85.14,86.74,88.31,84.82,-,-4.19%
25-Mar-13,88.86,90.33,93.07,87.13,-,-3.18%
22-Mar-13,91.78,91.4,93.15,91.03,-,-2.34%
21-Mar-13,93.98,91.04,94.2,89.09,-,5.06%
20-Mar-13,89.45,89.85,92.64,87.77,-,-5.23%
19-Mar-13,94.39,90.69,98.24,90.17,-,1.42%
18-Mar-13,93.07,92.19,93.72,88.5,-,8.57%
15-Mar-13,85.72,84.29,87.35,84.03,-,2.66%
14-Mar-13,83.5,83.5,85.35,83.14,-,-1.02%
13-Mar-13,84.36,82.8,85.62,82.26,-,5.46%
12-Mar-13,79.99,78.61,82.66,77.06,-,3.45%
11-Mar-13,77.32,78.34,78.62,76.34,-,0.87%
8-Mar-13,76.65,75.93,78.23,75.93,-,-0.66%
7-Mar-13,77.16,78.19,79.06,76.66,-,-2.06%
6-Mar-13,78.78,78.86,80.64,78.12,-,-0.68%
5-Mar-13,79.32,80.65,81.51,78.9,-,-3.59%
4-Mar-13,82.27,88.93,89.39,82.07,-,-6.33%
1-Mar-13,87.83,88.92,92.08,86.17,-,1.46%
28-Feb-13,86.57,81.6,86.97,80.45,-,5.20%
27-Feb-13,82.29,89.09,89.68,80.32,-,-8.80%
26-Feb-13,90.23,93.46,97.35,88.94,-,-4.36%
25-Feb-13,94.34,77.53,96.4,75.89,-,19.93%
22-Feb-13,78.66,77.83,80.97,77.73,-,-2.68%
21-Feb-13,80.83,79.98,84.47,79.14,-,1.48%
20-Feb-13,79.65,70.94,80.62,70.62,-,13.06%
19-Feb-13,70.45,74.59,74.71,69.71,-,-2.89%
15-Feb-13,72.55,71.46,76.01,70.73,-,-0.60%
14-Feb-13,72.99,73.94,74.71,71.62,-,-0.35%
13-Feb-13,73.25,74.21,75.69,72.55,-,-0.79%
12-Feb-13,73.83,75.84,76.55,73.45,-,-2.98%
11-Feb-13,76.1,76.41,78.49,75.49,-,2.26%
8-Feb-13,74.42,76.06,76.55,74.03,-,-3.17%
7-Feb-13,76.86,77.36,82.49,75.37,-,-0.49%
6-Feb-13,77.24,80.44,82.68,77.09,-,2.89%
5-Feb-13,75.07,76.84,77.05,73.69,-,-3.50%
4-Feb-13,77.79,76.76,78.83,75,-,6.14%
1-Feb-13,73.29,73.64,74.05,71.97,-,-4.47%
31-Jan-13,76.72,77.62,78.59,75.29,-,-0.80%
30-Jan-13,77.34,75.01,78.17,73.57,-,5.07%
29-Jan-13,73.61,79.1,79.19,73.59,-,-5.82%
28-Jan-13,78.16,78.84,81.43,77.73,-,1.61%
25-Jan-13,76.92,76.23,79.12,75.78,-,0.98%
24-Jan-13,76.17,71.72,80.82,70.73,-,6.00%
23-Jan-13,71.86,74.19,74.21,70.74,-,-2.72%
22-Jan-13,73.87,76.16,78.64,73.87,-,0.60%
18-Jan-13,73.43,77.01,78.86,73.02,-,-6.78%
17-Jan-13,78.77,75.62,79.06,75,-,1.95%
16-Jan-13,77.26,76.06,78.38,75.48,-,-0.75%
15-Jan-13,77.84,78.33,78.66,75.98,-,-0.56%
14-Jan-13,78.28,80.13,80.48,77.27,-,-0.31%
11-Jan-13,78.52,77.09,79.78,76.82,-,1.33%
10-Jan-13,77.49,76.54,79.68,76.05,-,-1.30%
9-Jan-13,78.51,77.84,81.77,76.89,-,0.18%
8-Jan-13,78.37,76.56,79.31,76.56,-,2.08%
7-Jan-13,76.77,77.21,78.5,75.97,-,2.11%
4-Jan-13,75.18,76.3,77.07,73.43,-,-2.39%
3-Jan-13,77.02,78.45,79.67,74.26,-,-2.22%
2-Jan-13,78.77,85.69,86.21,78.23,-,-14.84%
31-Dec-12,92.5,102.32,102.58,92.46,-,-11.67%
28-Dec-12,104.72,93.21,104.72,91.78,-,15.22%
27-Dec-12,90.89,91.27,96.99,90.2,-,-1.39%
26-Dec-12,92.17,89.1,92.38,88.8,-,3.25%
24-Dec-12,89.27,89.05,89.59,87.56,-,1.79%
21-Dec-12,87.7,90.95,91.49,87.7,-,5.59%
20-Dec-12,83.06,82.71,84.49,81.09,-,-0.32%
19-Dec-12,83.33,79.73,83.92,79.66,-,5.00%
18-Dec-12,79.36,80.64,81.16,78.14,-,-3.34%
17-Dec-12,82.1,88.16,88.22,81.95,-,-4.97%
14-Dec-12,86.39,86.14,88.51,85.65,-,-0.40%
13-Dec-12,86.74,81.99,87.42,81.3,-,4.48%
12-Dec-12,83.02,78.57,83.3,78.49,-,5.49%
11-Dec-12,78.7,79.27,79.78,78.21,-,-3.51%
10-Dec-12,81.56,82.07,82.72,81.1,-,1.02%
7-Dec-12,80.74,82.58,83.86,79.8,-,-4.05%
6-Dec-12,84.15,83.27,84.76,82.48,-,1.41%
5-Dec-12,82.98,84.94,87.55,82.84,-,-3.71%
4-Dec-12,86.18,83.78,87.08,82.97,-,2.51%
3-Dec-12,84.07,77.48,84.31,77.4,-,6.97%
30-Nov-12,78.59,77.75,80.08,77.21,-,0.22%
29-Nov-12,78.42,79.94,80.99,78.36,-,-2.45%
28-Nov-12,80.39,84.83,86.73,80.34,-,-4.49%
27-Nov-12,84.17,81.48,84.94,81.06,-,2.09%
26-Nov-12,82.45,84.45,84.55,81.9,-,-0.49%
23-Nov-12,82.86,84.35,85.4,81.68,-,-3.48%
21-Nov-12,85.85,86.26,87.49,83.66,-,-0.09%
20-Nov-12,85.93,87.01,89.7,85.58,-,-2.83%
19-Nov-12,88.43,89.22,89.76,86.04,-,-2.04%
16-Nov-12,90.27,93.83,97.04,90.01,-,-4.52%
15-Nov-12,94.54,94.71,97.66,92.43,-,-0.13%
14-Nov-12,94.66,87.63,96.14,87.29,-,7.76%
13-Nov-12,87.84,92.17,92.5,87.13,-,-2.98%
12-Nov-12,90.54,94.67,94.67,90.13,-,-3.70%
9-Nov-12,94.02,94.13,94.13,90.98,-,0.67%
8-Nov-12,93.39,93.26,94.39,91.49,-,-1.44%
7-Nov-12,94.75,88.88,95.53,88.88,-,8.21%
6-Nov-12,87.56,89.07,89.65,86.59,-,-3.52%
5-Nov-12,90.75,89.47,91.88,89.09,-,3.31%
2-Nov-12,87.84,80.67,87.84,80.1,-,7.52%
1-Nov-12,81.7,88.67,88.94,81.7,-,-9.45%
31-Oct-12,90.23,87.57,90.58,87.57,-,0.89%
26-Oct-12,89.43,91.11,92.4,88.91,-,-2.65%
25-Oct-12,91.86,93.26,94.8,91.66,-,-4.70%
24-Oct-12,96.39,97.17,98.43,95.44,-,-3.28%
23-Oct-12,99.66,98.43,102.67,96.77,-,7.76%
22-Oct-12,92.48,93.13,98.06,91.99,-,-0.16%
19-Oct-12,92.63,86.81,94.25,86.28,-,7.07%
18-Oct-12,86.51,86.11,88.24,84.76,-,1.06%
17-Oct-12,85.6,90.41,92.11,84.95,-,-5.22%
16-Oct-12,90.31,89.86,91.81,89.2,-,-2.81%
15-Oct-12,92.92,90.76,95.72,90.33,-,1.14%
12-Oct-12,91.87,88.59,92,87.27,-,1.25%
11-Oct-12,90.74,91.09,92.78,90.11,-,-3.84%
10-Oct-12,94.36,93.84,95.36,92.41,-,6.59%
9-Oct-12,88.53,85.28,89.56,84.62,-,3.12%
8-Oct-12,85.85,86.1,86.45,84.21,-,3.31%
5-Oct-12,83.1,82.91,84.45,81.06,-,-0.49%
4-Oct-12,83.51,87.01,87.34,83.41,-,-4.63%
3-Oct-12,87.56,90.73,91.56,86.88,-,-2.98%
2-Oct-12,90.25,90.99,92.86,90.11,-,-2.44%
1-Oct-12,92.51,90.52,92.61,88.15,-,2.23%
28-Sep-12,90.49,88.62,91.11,87.81,-,2.55%
27-Sep-12,88.24,92.15,93.59,87.04,-,-7.16%
26-Sep-12,95.05,93.52,96.68,91.81,-,2.44%
25-Sep-12,92.79,84.41,93.42,84.14,-,8.05%
24-Sep-12,85.88,89.04,89.22,84.5,-,-2.30%
21-Sep-12,87.9,88.17,88.77,84.61,-,-0.92%
20-Sep-12,88.72,89.78,91.71,88.33,-,0.12%
19-Sep-12,88.61,88.53,90.02,88.11,-,-1.69%
18-Sep-12,90.13,92.82,93.61,89.8,-,-3.03%
17-Sep-12,92.95,94.87,94.87,90.91,-,-0.10%
14-Sep-12,93.04,85.98,93.04,84.75,-,5.96%
13-Sep-12,87.81,93.13,95.07,86.78,-,-6.53%
12-Sep-12,93.94,93.78,97.04,92.65,-,1.68%
11-Sep-12,92.39,92.44,93.66,89.5,-,-0.41%
10-Sep-12,92.77,85.17,92.84,83.89,-,12.80%
7-Sep-12,82.24,82.05,82.64,80.68,-,-1.69%
6-Sep-12,83.65,88.53,88.53,83.65,-,-7.21%
5-Sep-12,90.15,93.66,93.83,89.56,-,-3.80%
4-Sep-12,93.71,96.62,97.46,93.44,-,0.44%
31-Aug-12,93.3,94.76,96,92.7,-,-3.15%
30-Aug-12,96.33,95.74,96.51,95.01,-,1.71%
29-Aug-12,94.71,94.29,94.99,93.11,-,0.30%
28-Aug-12,94.43,95.64,95.74,93.47,-,-0.48%
27-Aug-12,94.89,95.75,96.67,93.54,-,-0.11%
24-Aug-12,94.99,99.03,99.49,93.97,-,-3.47%
23-Aug-12,98.4,99.76,100.1,97.98,-,-0.75%
22-Aug-12,99.14,99.43,101.8,98.51,-,1.78%
21-Aug-12,97.41,95.05,99.39,94.7,-,0.80%
20-Aug-12,96.64,98.43,98.59,95.99,-,1.70%
17-Aug-12,95.02,94.79,95.79,93.51,-,-0.66%
16-Aug-12,95.65,97.06,99.29,95.2,-,-2.35%
15-Aug-12,97.95,99.09,99.16,96.66,-,3.84%
14-Aug-12,94.33,89.36,95.22,89.3,-,5.30%
13-Aug-12,89.58,87.05,89.84,86.41,-,5.60%
10-Aug-12,84.83,85.78,85.84,84.36,-,1.10%
9-Aug-12,83.91,85.49,86.24,83.88,-,-1.49%
8-Aug-12,85.18,87.45,87.46,84.56,-,-1.95%
7-Aug-12,86.87,83.82,87.46,83.82,-,2.84%
6-Aug-12,84.47,86.4,86.63,84.23,-,-0.04%
3-Aug-12,84.5,87.17,87.45,84.08,-,-5.72%
2-Aug-12,89.63,95.89,96.35,89.63,-,-4.88%
1-Aug-12,94.23,95.21,95.96,93.08,-,-1.96%
31-Jul-12,96.11,95.92,96.82,94.01,-,1.45%
30-Jul-12,94.74,94.8,94.9,92.94,-,1.78%
27-Jul-12,93.08,94.97,96.08,91.69,-,-5.59%
26-Jul-12,98.59,101.86,102.32,98.49,-,-7.45%
25-Jul-12,106.53,109.74,112.16,106.53,-,-4.59%
24-Jul-12,111.65,106.56,112.5,106.43,-,4.03%
23-Jul-12,107.32,108.6,113.45,106.03,-,6.67%
20-Jul-12,100.61,94.78,102.89,94.13,-,7.34%
19-Jul-12,93.73,92.32,96.43,92.32,-,-0.32%
18-Jul-12,94.03,92.92,94.58,90.76,-,0.58%
17-Jul-12,93.49,92.54,96.51,92.24,-,-0.76%
16-Jul-12,94.21,91.82,95.76,91.45,-,3.41%
13-Jul-12,91.1,93.41,93.73,90.92,-,-4.33%
12-Jul-12,95.22,97.71,99.86,93.58,-,-1.07%
11-Jul-12,96.25,102.38,102.55,95.43,-,1.41%
10-Jul-12,94.91,92.34,95.79,91.65,-,2.22%
9-Jul-12,92.85,92.27,93.46,91.31,-,3.05%
6-Jul-12,90.1,90.89,92.42,90,-,0.75%
5-Jul-12,89.43,86.93,89.81,86.87,-,5.72%
3-Jul-12,84.59,85.88,86.04,84.56,-,-1.19%
2-Jul-12,85.61,90.2,90.31,85.22,-,-4.44%
29-Jun-12,89.59,92.93,93.43,89,-,-7.84%
28-Jun-12,97.21,99.35,101.44,97.04,-,-0.92%
27-Jun-12,98.11,99.37,99.89,97.73,-,-2.53%
26-Jun-12,100.66,102.63,104.15,100.43,-,-3.64%
25-Jun-12,104.46,106.09,107.07,104.02,-,0.32%
22-Jun-12,104.13,102.61,104.27,99.67,-,-1.27%
21-Jun-12,105.47,97,105.94,96.16,-,9.40%
20-Jun-12,96.41,96.8,101.8,96.28,-,-1.75%
19-Jun-12,98.13,97.57,98.65,96.66,-,-1.18%
18-Jun-12,99.3,109.15,109.15,99,-,-8.25%
15-Jun-12,108.23,107.35,109.26,107.13,-,0.42%
14-Jun-12,107.78,109.69,110.66,107.47,-,-2.55%
13-Jun-12,110.6,107.67,111.58,106.11,-,7.15%
12-Jun-12,103.22,104.72,107.15,102.92,-,-2.17%
11-Jun-12,105.51,97.33,105.88,97.33,-,9.22%
8-Jun-12,96.6,99.19,99.29,96.48,-,-1.79%
7-Jun-12,98.36,95.77,99.59,95.01,-,0.67%
6-Jun-12,97.71,100.87,101.34,97.57,-,-4.93%
5-Jun-12,102.78,106.3,106.3,102.74,-,-3.98%
4-Jun-12,107.04,111.68,113.17,105.81,-,-3.92%
1-Jun-12,111.41,112.13,112.13,109.34,-,2.45%
31-May-12,108.75,108.54,111.44,106.25,-,-0.89%
30-May-12,109.73,103.51,109.75,103.39,-,8.67%
29-May-12,100.98,103.83,103.97,100.98,-,-2.06%
25-May-12,103.1,105.13,105.36,101.8,-,-1.36%
24-May-12,104.52,106.02,108.55,104.46,-,-2.75%
23-May-12,107.48,112.16,115.95,106.53,-,-2.72%
22-May-12,110.48,106.86,113.39,103.57,-,1.82%
21-May-12,108.5,115.67,115.67,107.46,-,-7.61%
18-May-12,117.44,110.52,117.8,109.88,-,4.08%
17-May-12,112.84,108.82,113.3,107.73,-,3.31%
16-May-12,109.22,107.74,110.73,104.54,-,-0.36%
15-May-12,109.61,103.94,110.65,102.27,-,3.55%
14-May-12,105.85,103.65,106.36,102.54,-,5.72%
11-May-12,100.12,99.95,100.57,97.4,-,1.49%
10-May-12,98.65,99.59,101.13,97.95,-,-3.35%
9-May-12,102.07,100.17,105.52,98.87,-,11.76%
8-May-12,91.33,91.77,97.64,91.15,-,0.46%
7-May-12,90.91,94.48,94.51,89.99,-,-0.44%
4-May-12,91.31,87.77,92.9,87.65,-,3.35%
3-May-12,88.35,86.13,88.74,85.1,-,2.39%
2-May-12,86.29,87.6,89,85.77,-,-0.88%
1-May-12,87.06,88.97,88.97,85.75,-,-2.53%
30-Apr-12,89.32,90.3,91.4,89.11,-,0.79%
27-Apr-12,88.62,88.33,90.24,87.88,-,-1.15%
26-Apr-12,89.65,93.35,93.59,88.85,-,-3.89%
25-Apr-12,93.28,98.18,98.18,93.19,-,-6.57%
24-Apr-12,99.84,103.32,103.33,99.84,-,-4.01%
23-Apr-12,104.01,106.48,107.43,103.63,-,2.90%
20-Apr-12,101.08,103.16,103.16,101.04,-,-2.77%
19-Apr-12,103.96,104.4,107.35,102.63,-,-1.98%
18-Apr-12,106.06,107.44,107.8,105.4,-,-0.89%
17-Apr-12,107.01,107.86,108.09,106.19,-,-3.57%
16-Apr-12,110.97,108.81,112.75,107.31,-,0.19%
13-Apr-12,110.76,105.15,110.83,105.06,-,6.22%
12-Apr-12,104.27,108.98,109.57,104.2,-,-6.22%
11-Apr-12,111.19,109.1,111.6,108.18,-,1.89%
10-Apr-12,109.13,103.78,111.79,103.43,-,4.34%
9-Apr-12,104.59,104.77,105.4,102.7,-,5.15%
5-Apr-12,99.47,100.47,100.47,97.16,-,-0.26%
4-Apr-12,99.73,101.05,102.38,99.04,-,1.38%
3-Apr-12,98.37,100.3,101.35,98.08,-,-2.00%
2-Apr-12,100.38,102.92,103,99.35,-,0.10%
30-Mar-12,100.28,100.37,102,99.87,-,-1.63%
29-Mar-12,101.94,105.54,107.28,101.82,-,-0.78%
28-Mar-12,102.74,100.65,107.92,99.65,-,1.57%
27-Mar-12,101.15,96.22,101.22,96.13,-,5.28%
26-Mar-12,96.08,98.48,100.29,96.08,-,-2.56%
23-Mar-12,98.6,102.25,103.73,98.12,-,-3.83%
22-Mar-12,102.53,107.31,108.07,102.47,-,-2.03%
21-Mar-12,104.65,106.43,111.93,104.65,-,-4.32%
20-Mar-12,109.38,107.77,110.48,107.12,-,2.71%
19-Mar-12,106.49,106.83,108.84,104.59,-,0.67%
16-Mar-12,105.78,106.57,108.48,104.84,-,-2.43%
15-Mar-12,108.42,106.84,109.98,106.56,-,1.68%
14-Mar-12,106.63,102.94,108,102.62,-,8.29%
13-Mar-12,98.47,98.47,98.47,98.47,-,-0.14%
12-Mar-12,98.61,98.61,98.61,98.61,-,0.64%
9-Mar-12,97.98,97.98,97.98,97.98,-,0.81%
8-Mar-12,97.19,97.19,97.19,97.19,-,-3.26%
7-Mar-12,100.46,100.46,100.46,100.46,-,-4.42%
6-Mar-12,105.11,105.11,105.11,105.11,-,7.06%
5-Mar-12,98.18,98.18,98.18,98.18,-,1.28%
2-Mar-12,96.94,96.94,96.94,96.94,-,-0.50%
1-Mar-12,97.43,97.43,97.43,97.43,-,-4.10%
29-Feb-12,101.6,101.6,101.6,101.6,-,2.49%
28-Feb-12,99.13,99.13,99.13,99.13,-,-2.51%
27-Feb-12,101.68,101.68,101.68,101.68,-,2.26%
24-Feb-12,99.43,99.43,99.43,99.43,-,5.28%
23-Feb-12,94.44,94.44,94.44,94.44,-,-6.32%
22-Feb-12,100.81,100.81,100.81,100.81,-,-6.41%
21-Feb-12,107.71,107.71,107.71,107.71,-,-0.78%
17-Feb-12,108.56,108.56,108.56,108.56,-,-1.68%
16-Feb-12,110.41,110.41,110.41,110.41,-,-3.70%
15-Feb-12,114.65,114.65,114.65,114.65,-,6.33%
14-Feb-12,107.82,107.82,107.82,107.82,-,5.24%
13-Feb-12,102.45,102.45,102.45,102.45,-,-1.63%
10-Feb-12,104.15,104.15,104.15,104.15,-,3.36%
9-Feb-12,100.76,100.76,100.76,100.76,-,3.87%
8-Feb-12,97.01,97.01,97.01,97.01,-,15.78%
7-Feb-12,83.79,83.79,83.79,83.79,-,-1.86%
6-Feb-12,85.38,85.38,85.38,85.38,-,1.59%
3-Feb-12,84.04,84.04,84.04,84.04,-,-0.07%
2-Feb-12,84.1,84.1,84.1,84.1,-,-1.96%
1-Feb-12,85.78,85.78,85.78,85.78,-,-3.08%
31-Jan-12,88.51,88.51,88.51,88.51,-,-1.50%
30-Jan-12,89.86,89.86,89.86,89.86,-,2.77%
27-Jan-12,87.44,87.44,87.44,87.44,-,-1.66%
26-Jan-12,88.92,88.92,88.92,88.92,-,3.38%
25-Jan-12,86.01,86.01,86.01,86.01,-,-3.37%
24-Jan-12,89.01,89.01,89.01,89.01,-,-0.65%
23-Jan-12,89.59,89.59,89.59,89.59,-,0.39%
20-Jan-12,89.24,89.24,89.24,89.24,-,0.57%
19-Jan-12,88.73,88.73,88.73,88.73,-,-1.51%
18-Jan-12,90.09,90.09,90.09,90.09,-,-3.81%
17-Jan-12,93.66,93.66,93.66,93.66,-,0.12%
13-Jan-12,93.55,93.55,93.55,93.55,-,3.36%
12-Jan-12,90.51,90.51,90.51,90.51,-,-2.85%
11-Jan-12,93.17,93.17,93.17,93.17,-,4.90%
10-Jan-12,88.82,88.82,88.82,88.82,-,1.16%
9-Jan-12,87.8,87.8,87.8,87.8,-,0.98%
6-Jan-12,86.95,86.95,86.95,86.95,-,-0.84%
5-Jan-12,87.69,87.69,87.69,87.69,-,-1.35%
4-Jan-12,88.89,88.89,88.89,88.89,-,-2.74%
3-Jan-12,91.39,91.39,91.39,91.39,-,-0.34%
30-Dec-11,91.7,91.7,91.7,91.7,-,-0.11%
29-Dec-11,91.8,91.8,91.8,91.8,-,-2.42%
28-Dec-11,94.08,94.08,94.08,94.08,-,6.75%
27-Dec-11,88.13,88.13,88.13,88.13,-,1.84%
23-Dec-11,86.54,86.54,86.54,86.54,-,0.42%
22-Dec-11,86.18,86.18,86.18,86.18,-,0.75%
21-Dec-11,85.54,85.54,85.54,85.54,-,-3.50%
20-Dec-11,88.64,88.64,88.64,88.64,-,-1.81%
19-Dec-11,90.27,90.27,90.27,90.27,-,-4.25%
16-Dec-11,94.28,94.28,94.28,94.28,-,-3.51%
15-Dec-11,97.71,97.71,97.71,97.71,-,-1.93%
14-Dec-11,99.63,99.63,99.63,99.63,-,5.37%
13-Dec-11,94.55,94.55,94.55,94.55,-,1.44%
12-Dec-11,93.21,93.21,93.21,93.21,-,2.52%
9-Dec-11,90.92,90.92,90.92,90.92,-,-4.26%
8-Dec-11,94.97,94.97,94.97,94.97,-,2.29%
7-Dec-11,92.84,92.84,92.84,92.84,-,0.68%
6-Dec-11,92.21,92.21,92.21,92.21,-,-0.82%
5-Dec-11,92.97,92.97,92.97,92.97,-,0.55%
2-Dec-11,92.46,92.46,92.46,92.46,-,1.74%
1-Dec-11,90.88,90.88,90.88,90.88,-,-1.45%
30-Nov-11,92.22,92.22,92.22,92.22,-,-3.40%
29-Nov-11,95.47,95.47,95.47,95.47,-,-0.79%
28-Nov-11,96.23,96.23,96.23,96.23,-,-2.78%
25-Nov-11,98.98,98.98,98.98,98.98,-,-2.44%
23-Nov-11,101.46,101.46,101.46,101.46,-,2.97%
22-Nov-11,98.53,98.53,98.53,98.53,-,-1.07%
21-Nov-11,99.6,99.6,99.6,99.6,-,-2.28%
18-Nov-11,101.92,101.92,101.92,101.92,-,-8.89%
17-Nov-11,111.86,111.86,111.86,111.86,-,0.61%
16-Nov-11,111.18,111.18,111.18,111.18,-,3.38%
15-Nov-11,107.55,107.55,107.55,107.55,-,-4.27%
14-Nov-11,112.35,112.35,112.35,112.35,-,0.22%
11-Nov-11,112.1,112.1,112.1,112.1,-,-1.27%
10-Nov-11,113.54,113.54,113.54,113.54,-,-7.49%
9-Nov-11,122.73,122.73,122.73,122.73,-,25.17%
8-Nov-11,98.05,98.05,98.05,98.05,-,-5.13%
7-Nov-11,103.35,103.35,103.35,103.35,-,0.01%
4-Nov-11,103.34,103.34,103.34,103.34,-,-0.90%
3-Nov-11,104.28,104.28,104.28,104.28,-,-2.91%
2-Nov-11,107.4,107.4,107.4,107.4,-,-5.08%
1-Nov-11,113.15,113.15,113.15,113.15,-,7.93%
31-Oct-11,104.84,104.84,104.84,104.84,-,11.31%
28-Oct-11,94.19,94.19,94.19,94.19,-,-0.26%
27-Oct-11,94.44,94.44,94.44,94.44,-,-3.38%
26-Oct-11,97.74,97.74,97.74,97.74,-,-0.01%
25-Oct-11,97.75,97.75,97.75,97.75,-,0.64%
24-Oct-11,97.13,97.13,97.13,97.13,-,-0.94%
21-Oct-11,98.05,98.05,98.05,98.05,-,-4.78%
20-Oct-11,102.97,102.97,102.97,102.97,-,-0.31%
19-Oct-11,103.29,103.29,103.29,103.29,-,3.07%
18-Oct-11,100.21,100.21,100.21,100.21,-,-3.23%
17-Oct-11,103.55,103.55,103.55,103.55,-,9.36%
14-Oct-11,94.69,94.69,94.69,94.69,-,-0.43%
13-Oct-11,95.1,95.1,95.1,95.1,-,4.12%
12-Oct-11,91.34,91.34,91.34,91.34,-,0.40%
11-Oct-11,90.98,90.98,90.98,90.98,-,1.78%
10-Oct-11,89.39,89.39,89.39,89.39,-,-3.44%
7-Oct-11,92.57,92.57,92.57,92.57,-,-1.02%
6-Oct-11,93.52,93.52,93.52,93.52,-,-1.20%
